utteranceID,Group,Start,End,CPS_CONST_SharesU_Situation,CPS_CONST_SharesU_CorrectSolutions,CPS_CONST_SharesU_IncorrectSolutions,CPS_CONST_EstablishesCG_Confirms,CPS_CONST_EstablishesCG_Interrupts,CPS_NEG_Responds_Reasons,CPS_NEG_Responds_QuestionsOthers,CPS_NEG_Responds_Responds,CPS_NEG_MonitorsE_Results,CPS_NEG_MonitorsE_Strategizes,CPS_NEG_MonitorsE_Save,CPS_NEG_MonitorsE_GivingUp,CPS_MAINTAIN_Initiative_Suggestions,CPS_MAINTAIN_Initiative_Compliments,CPS_MAINTAIN_Initiative_Criticizes,CPS_MAINTAIN_FulfillsR_Support,CPS_MAINTAIN_FulfillsR_Apologizes,CPS_MAINTAIN_FulfillsR_InitiatesOffTopic,CPS_MAINTAIN_FulfillsR_JoinsOffTopic
Group_07_415,Group_07,1747.82,1748.23,,,,,,,,,,,,,1,,,,,,
Group_07_416,Group_07,1754,1757.02,,,,,,,,,1,,,,,,,,,,
Group_07_417,Group_07,1755.89,1756.35,,,,1,,,,,,,,,,,,,,,
Group_07_418,Group_07,1758.1,1760.37,,,,,,,,,,,,,1,,,,,,
Group_07_419,Group_07,1766.25,1766.64,,,,,,,,,1,,,,,,,,,,
Group_07_420,Group_07,1767.41,1773,,,,,,,,,,,,,,,,1,,,
Group_07_421,Group_07,1770.87,1771.75,,,,1,1,,,,,,,,,,,,,,
Group_07_422,Group_07,1774.5,1777.89,1,,,,,,,,,,,,,,,,,,
Group_07_423,Group_07,1778.64,1786.41,,,,,,,,1,,,,,,,,,,,
Group_07_424,Group_07,1780.94,1792.67,,,,,1,,,,,,,,,,,,,,
Group_07_425,Group_07,1789.47,1794.58,,,,,,,,,,,,,,,,,,,
Group_07_426,Group_07,1797,1801.86,,1,,,,,,,,,,,,,,,,,
Group_07_427,Group_07,1799.89,1801,,1,,1,1,,,,,,,,,,,,,,
Group_07_428,Group_07,1802.59,1805,,,,,,1,,,,,,,,,,,,,
Group_07_429,Group_07,1802.63,1808.42,,,,1,1,,,,,,,,,,,,,,
Group_07_430,Group_07,1809.92,1811.09,,,,1,,,,,,,,,,,,,,,
Group_07_431,Group_07,1812.41,1815.21,,,,1,,,,,,,,,,,,,,,
Group_07_432,Group_07,1815.97,1817.72,,,,,,,,,,,,,,,,1,,,
Group_07_433,Group_07,1817.17,1819.46,,,,,1,,,,,,,,,,,1,,,
Group_07_434,Group_07,1819.97,1822.68,,,,1,,,,,,,,,,,,,,,
Group_07_435,Group_07,1824,1824.79,,,,1,,,,,,,,,,,,,,,
Group_07_436,Group_07,1824.5,1825.68,,,,,,,,,,,,,,,,1,,,
Group_07_437,Group_07,1828.6,1835,,,,1,,,,,,,,,,,,,,,
Group_07_438,Group_07,1835.1,1838.47,,,,,1,,1,,,,,,,,,1,,,
Group_07_439,Group_07,1840.96,1843.68,,1,,,,,,,,,,,,,,,,,
Group_07_440,Group_07,1841.43,1851.75,,1,,,,,,,,,,,,,,,,,
Group_07_441,Group_07,1854.33,1855.59,1,,,,,,,,,,,,,,,,,,
Group_07_442,Group_07,1862.43,1864.18,,,,,,,,,,,,,,,,,,,
Group_07_443,Group_07,1865.33,1875.5,,,,,,,,,,,,,,,,,,,
Group_07_444,Group_07,1877.5,1883.25,,,,,,,,,,,,,,,,,,,
Group_07_445,Group_07,1883.75,1888,,,,,,,,,,,,,,,,,,,
Group_07_446,Group_07,1889.97,1891.92,,,,,,,,,,,,,1,,,,,,
Group_07_447,Group_07,1910.87,1912.67,,,,,,,,,,,,,,,,,,,
Group_07_448,Group_07,1913.67,1915.09,,,,,,,,,,,,,,,,,,,
Group_07_449,Group_07,1915.67,1923.42,,1,,,1,1,,,,,,,,,,,,,
Group_07_450,Group_07,1924.25,1924.5,,1,,,,,,,,,,,,,,,,,
Group_07_451,Group_07,1928.33,1928.58,,,,,,,,,,,,,,,,,,,
Group_07_452,Group_07,1930.09,1937.84,,,,,,,,,1,,,,,,,,,,
Group_07_453,Group_07,1936.33,1940.67,,,,,1,,,,1,,,,,,,,,,
Group_07_454,Group_07,1938.17,1940.92,,,,,,1,,,1,,,,,,,1,,,
Group_07_455,Group_07,1943.42,1944.17,,,,1,,,,,,,,,,,,,,,
Group_07_456,Group_07,1944.92,1950.18,,,,,,1,,,,,,,,,,,,,
Group_07_457,Group_07,1955.25,1955.5,,,,,,,,,,,,,,,,,,,
Group_07_458,Group_07,1958.09,1959.09,,,,,,,,,,,,,,,,,,,
Group_07_459,Group_07,1960.84,1970.84,,,,,,,,,1,,,,,,,,,,
Group_07_460,Group_07,1971.78,1974.09,,,,,,,,1,,,,,,,,,,,
Group_07_461,Group_07,1978,1978.75,,,,,,,,,,,,,,,,,,,
Group_07_462,Group_07,1980.09,1983.85,,,,,,,,1,,,,,,,,,,,
Group_07_463,Group_07,1980.59,1981.85,,,,1,,,,,,,,,,,,,,,
Group_07_464,Group_07,1990.59,1992.09,,,,,,,,,,,,,,1,,,,,
Group_07_465,Group_07,2015.32,2015.58,,,,,,,,,,,,,,,,,,,
Group_07_466,Group_07,2019.89,2023.84,,,,,,,,,,,,,,,,1,,,
Group_07_467,Group_07,2025,2026.5,,,,,,,,,,,,,,,,1,,,
Group_07_468,Group_07,2026.47,2029.47,,,,,1,,1,,,,,,,,,,,,
Group_07_469,Group_07,2027.5,2033.5,,,,,1,,,,1,,,,,,,1,,,
Group_07_470,Group_07,2033.52,2033.85,,,,,,,,1,,,,,,,,,,,
Group_07_471,Group_07,2034.31,2034.47,,,,,,,,1,,,,,,,,,,,
Group_07_472,Group_07,2050.5,2051.25,,,,,,,,1,,,,,,,,,,,
Group_07_473,Group_07,2052.08,2057.25,1,,,,,,,,,,,,,,,,,,
Group_07_474,Group_07,2057.42,2060.24,,,,,,,,,,,,,,1,,,,,
Group_07_475,Group_07,2063.17,2063.21,,,,,,,,,,,,,,,,,,,
Group_07_476,Group_07,2064.17,2064.67,,,,,,,,,,,,,,1,,,,,
Group_07_477,Group_07,2070.42,2071,,,,1,,,,,,,,,,,,,,,
Group_08_0,Group_08,5.97,8.04,,,,,,,,,1,,,,,,,,,,
Group_08_1,Group_08,8.07,11.55,,,,,,,,,,,,,,,,,,,
Group_08_2,Group_08,13.08,15.21,,,,,,,,,,,,,,,,,,,
Group_08_3,Group_08,15.45,18.21,,1,,,,1,,,,,,,,,,,,,
Group_08_4,Group_08,18.93,22.31,,,,,,1,,,,,,,,,,,,,
Group_08_5,Group_08,21.66,22.5,,,,,,,,,,,,,,,,,1,,
Group_08_6,Group_08,22.65,24.63,,,,,,,,1,,,,,,,,,,,
Group_08_7,Group_08,25.74,29.02,,1,,,,1,,,,,,,,,,,,,
Group_08_8,Group_08,25.74,29.31,,,,,1,,,1,,,,,,,,,,,
Group_08_9,Group_08,32.52,35.67,,,,,,,,,1,,,,,,,,,,
Group_08_10,Group_08,36.9,38.88,,,,,,,,1,,,,,,,,,,,
Group_08_11,Group_08,42.6,47.75,1,1,,,,,,,1,,,,,,,,,,
Group_08_12,Group_08,45.45,48.72,,,,1,1,,,,,,,,,,,,,,
Group_08_13,Group_08,48.78,51.75,,,,,,,,1,,,,,,,,,,,
Group_08_14,Group_08,45.75,50.01,,,,,,,,1,,,,,,,,,,,
Group_08_15,Group_08,51.87,54.33,,,,1,,,,,,,,,,,,,,,
Group_08_16,Group_08,56.55,64.66,,,,1,,,1,,,,,,,,,,,,
Group_08_17,Group_08,58.58,64.86,,,,1,,,1,,,,,,,,,,,,
Group_08_18,Group_08,61.33,62.83,,,,,,,,,,,,,,,,,,,
Group_08_19,Group_08,65.67,67.95,,,,,,,,,,,,,,,,1,,,
Group_08_20,Group_08,60.3,73.95,,,,,,,,,,,,,,,,1,,,
Group_08_21,Group_08,67.98,69.43,,,,,,,,,,,,,,,,,,,
Group_08_22,Group_08,74.12,74.75,,,,,,,,,1,,,,,,,,,,
Group_08_23,Group_08,74.07,76.05,,,,,,,,,1,,,,,,,,,,
Group_08_24,Group_08,76.41,78.45,,1,,,,,,,,,,,,,,,,,
Group_08_25,Group_08,78.51,80.61,,,,,,,,,,,,,,,,1,,,
Group_08_26,Group_08,84.75,88.17,,1,,,,,,,,,,,,,,,,,
Group_08_27,Group_08,88.53,91.26,,,,,,1,,,,,,,,,,,,,
Group_08_28,Group_08,91.53,92.76,,,,1,,,,,,,,,,,,,,,
Group_08_29,Group_08,93.62,95.79,,,,1,,,,,,,,,,,,,,,
Group_08_30,Group_08,96.31,99.69,,,,,,,,,,,,,,,,,,,
Group_08_31,Group_08,96.06,96.75,,,,,,,,,,,,,,,,,,,
Group_08_32,Group_08,98.25,99.25,,,,1,1,,,,,,,,,,,,,,
Group_08_33,Group_08,100.05,106.25,,,,,,,,1,,,,,,,,,,,
Group_08_34,Group_08,100.45,106.77,,,,,1,,,,,,,,,,,,,,
Group_08_35,Group_08,107.01,108.99,,,,,,,,,,,,,,,,1,,,
Group_08_36,Group_08,114.15,117,,,,,,,,,1,,,,,,,,,,
Group_08_37,Group_08,117.36,119.58,,1,,,,,,,,,,,,,,,,,
Group_08_38,Group_08,119.76,126.39,,,,,,,,,1,,,,,,,,,,
Group_08_39,Group_08,126.42,128.4,,,,,,,,,1,,,,,,,,,,
Group_08_40,Group_08,128.94,131.25,,1,,,,,,,,,,,,,,,,,
Group_08_41,Group_08,132,134.91,,,,,,,,,1,,,,,,,,,,
Group_08_42,Group_08,136.23,141.09,,1,,,,,,,,,,,,,,,,,
Group_08_43,Group_08,144.78,146.76,,,,,,,,,1,,,,,,,,,,
Group_08_44,Group_08,155.4,157.66,,,,,,,,,1,,,,,,,,,,
Group_08_45,Group_08,157.58,159.33,,,,,,,,1,,,,,,,,,,,
Group_08_46,Group_08,159.64,162.21,,,,1,,,,,,,,,,,,,,,
Group_08_47,Group_08,162.3,164.88,,,,,,,,1,,,,,,,,,,,
Group_08_48,Group_08,162.82,163.58,,,,,,,,,,,,,,,,,,,
Group_08_49,Group_08,163.08,164.88,,,,,,,,,,,,,,,,,,,
Group_08_50,Group_08,165.72,166.33,,,,,,,,,,,,,,,,,,,
Group_08_51,Group_08,166.66,168.09,,,,,1,,,,1,,,,,,,,,,
Group_08_52,Group_08,168.21,170.67,,,,,,,,,1,,,,,,,,,,
Group_08_53,Group_08,171.39,173.97,,,,,,,,1,,,,,,,,,,,
Group_08_54,Group_08,174.33,175.16,,,,,,,,,,,,,,,,,,,
Group_08_55,Group_08,175.91,177.18,,,,,,,,,,,,,,,,,,,
Group_08_56,Group_08,178.17,180.15,,,,,,,,,,,,,,,,,,,
Group_08_57,Group_08,187.98,190.38,,,,,,,,,,,,,,,,,,,
Group_08_58,Group_08,191.28,191.92,,,,,,,,,,,,,,,,,,,
Group_08_59,Group_08,192.41,194.13,,,,,,,,,1,,,,,,,,,,
Group_08_60,Group_08,194.46,196.62,,,,,,,,,1,,,,,,,,,,
Group_08_61,Group_08,198.15,203.75,,,,,1,,1,,,,,,,,,,,,
Group_08_62,Group_08,197.1,198.92,,,,,,,,,1,,,,,,,,,,
Group_08_63,Group_08,202.25,204.87,,,,,1,,,,,,,,1,,,,,,
Group_08_64,Group_08,206.83,210.08,,,,,1,,,1,,,,,,,,,,,
Group_08_65,Group_08,206.07,212.19,,,,,,,,1,,,,,,,,,,,
Group_08_66,Group_08,209.82,211.22,,,,,1,,,,,,,,,,,,,,
Group_08_67,Group_08,213.6,215.58,,,,,,,,,,,,,,,,,,,
Group_08_68,Group_08,215.97,220.35,,,,,,,,,,,,,,,,,,,
Group_08_69,Group_08,217.93,219.24,,,,,1,,,,,,,,,,,,,,
Group_08_70,Group_08,220.5,224.4,1,,,,,,,,,,,,,,,,,,
Group_08_71,Group_08,223.66,224.33,,,,,1,,,1,,,,,,,,,,,
Group_08_72,Group_08,225.06,227.49,1,,,,,,,,,,,,,,,,,,
Group_08_73,Group_08,227.73,231.03,,,,,,,,,1,,,,,,,,,,
Group_08_74,Group_08,232.47,234.45,,,1,,,,,,,,,,,,,,,,
Group_08_75,Group_08,234.93,237.9,,,,,,,,,,,,,,,,,,,
Group_08_76,Group_08,237.08,237.9,,,,,,,,,,,,,,,,,,,
Group_08_77,Group_08,237.93,239.33,,,,,,,,,1,,,,,,,,,,
Group_08_78,Group_08,241.63,243.21,,,,,,,,,1,,,,,,,,,,
Group_08_79,Group_08,246.3,248.52,,,,,,,,,,,,,,,,,,,
Group_08_80,Group_08,248.55,251.25,,,,,,,,,,,,,1,,,,,,
Group_08_81,Group_08,249.58,252.9,,,1,,,,,,,,,,,,,,,,
Group_08_82,Group_08,253.23,258.84,,,1,,,,,,,,,,1,,,,,,
Group_08_83,Group_08,259.22,261.87,,,,1,1,,,,,,,,,,,,,,
Group_08_84,Group_08,259.11,260.01,,,,,,,,,,,,,,,,,,,
Group_08_85,Group_08,264.17,271.62,,,,1,,,,,,,,,,,,,,,
Group_08_86,Group_08,263.01,272.73,,,,1,1,,,,,,,,,,,,,,
Group_08_87,Group_08,272.91,277.75,,,,,,,,1,,,,,,,,,,,
Group_08_88,Group_08,274.25,278.28,,,,,,,,,,,,,,,,,,,
Group_08_89,Group_08,275.25,276.5,,,,,,,,,,,,,,,,,,,
Group_08_90,Group_08,280.2,284.04,1,1,,,,,,,,,,,,,,,,,
Group_08_91,Group_08,284.34,286.32,,,,,,,,,,,,,,,,,,,
Group_08_92,Group_08,287.28,289.59,,,,,,,,,,,,,1,,,,,,
Group_08_93,Group_08,295.35,296.25,,,,,,,,,,,,,,,,,,,
Group_08_94,Group_08,297.5,298.41,,,,,,,,,,,,,,,,,,,
Group_08_95,Group_08,298.65,302.94,,,,,,,,,,,,,,,,,,,
Group_08_96,Group_08,299.91,300.3,,,,,,,,1,,,,,,,,,,,
Group_08_97,Group_08,310.2,312.5,,,,,,,,,,,,,1,,,,,,
Group_08_98,Group_08,312.66,315.48,,,,1,1,,,,,,,,,,,,,,
Group_08_99,Group_08,318.01,319.92,,,,,,,,,,,,,,,,,,,
Group_08_100,Group_08,316.92,323.37,,,,,,,,1,,,,,,,,,,,
Group_08_101,Group_08,320.17,322.75,,,,,,,,1,,,,,,,,,,,
Group_08_102,Group_08,323.49,326.25,,,,,,,,,,,,,,1,,,,,
Group_08_103,Group_08,326.28,328.44,,,,,,,,,,,,,,,,,,,
Group_08_104,Group_08,329.73,333.66,,,,,,,,,,,,,,1,,,,,
Group_08_105,Group_08,331.55,332.24,,,,,,,,1,,,,,,,,,,,
Group_08_106,Group_08,336.18,339.84,,,,,,,,,,,,,,1,,,,,
Group_08_107,Group_08,340.06,348,,,,1,,,,,1,,,,,,,,,,
Group_08_108,Group_08,342.92,343.17,,,,,,,,1,,,,,,,,,,,
Group_08_109,Group_08,349.74,352.02,,,,,,,,,1,,,,,,,,,,
Group_08_110,Group_08,353.88,358.05,,,,1,,,,,1,,,,,,,,,,
Group_08_111,Group_08,359.16,365.25,1,,,,,,,,,,,,,,,,,,
Group_08_112,Group_08,365.91,368.13,1,,,,,,,,,,,,,,,,,,
Group_08_113,Group_08,366.56,366.84,1,,,,1,,,,,,,,,,,,,,
Group_08_114,Group_08,369.09,371.07,1,,,,,,,,,,,,,,,,,,
Group_08_115,Group_08,371.1,373.5,1,,,,,,,,,,,,,,,,,,
Group_08_116,Group_08,379.32,380.08,1,,,,,,,,,,,,,,,,,,
Group_08_117,Group_08,380.58,381.81,1,,,,,,,,,,,,,,,,,,
Group_08_118,Group_08,382.26,384.24,1,,,,,,,,,,,,,,,,,,
Group_08_119,Group_08,385.08,396.57,,,,,,,,,,,,,,,,,,,
Group_08_120,Group_08,384.3,391.84,1,,,,,,,,,,,,,,,,,,
Group_08_121,Group_08,394.23,395.01,,,,,1,,,,,,,,,1,,,,,
Group_08_122,Group_08,396.75,399.24,,,,,,,,,,,,,,,,,,,
Group_08_123,Group_08,399.92,405.01,,1,,,,,,,,,,,,,,,,,
Group_08_124,Group_08,399.27,399.75,,,,,,,,,,,,,,,,,,,
Group_08_125,Group_08,402.01,405.57,,,,,1,,,,,,,,,,,,,,
Group_08_126,Group_08,405.84,406.82,,,,,,,,,,,,,,,,,,,
Group_08_127,Group_08,406.75,410.1,,,,,1,,1,,,,,,,,,,,,
Group_08_128,Group_08,410.79,413.64,,,,,,,,,1,,,,,,,1,,,
Group_08_129,Group_08,413.82,415.8,,,,,,1,,,,,,,,,,,,,
Group_08_130,Group_08,417.48,421.38,,,,,,,,,1,,,,,,,,,,
Group_08_131,Group_08,421.77,424.95,,,,,,,,,1,,,,,,,,,,
Group_08_132,Group_08,425.1,428.34,,1,,,,,,,,,,,,,,,,,
Group_08_133,Group_08,432.59,438.81,,,,,,,1,,,,,,,,,,,,
Group_08_134,Group_08,429.96,431.08,,,,,,,,,,,,,,,,,,,
Group_08_135,Group_08,439.71,442.56,,,,,,,,1,,,,,,,,,,,
Group_08_136,Group_08,442.74,450.81,,,,,1,1,,,,,,,,,,,,,
Group_08_137,Group_08,442.92,449.42,,,,,,,,1,,,,,,,,,,,
Group_08_138,Group_08,452.33,453.99,,,,,,,1,,,,,,,,,,,,
Group_08_139,Group_08,451.47,451.98,,,,,,,,,,,,,,,,,,,
Group_08_140,Group_08,454.56,456.63,,,,,,,,,,,,,,,,,,,
Group_08_141,Group_08,458.4,460.38,,,,,,,,1,,,,,,,,,,,
Group_08_142,Group_08,460.62,464.37,,,,,,,,1,,,,,,,,,,,
Group_08_143,Group_08,462.33,464.07,,,,,,,,,,,,,,,,,,,
Group_08_144,Group_08,466.05,475.38,,,1,,,,,,,,,,,,,,,,
Group_08_145,Group_08,475.53,477.08,,,,,,,,,,,,,,,,,,,
Group_08_146,Group_08,475.71,479.76,,,,,,,,,,,,,,,,,,,
Group_08_147,Group_08,481.65,484.77,,,,,,,,,,,,,,,,,,,
Group_08_148,Group_08,485.07,487.05,,,,,,,,,,,,,,,,,,,
Group_08_149,Group_08,489.6,491.58,,,,,,,,,,,,,,,,,,,
Group_08_150,Group_08,495.63,498.54,,1,,,,,,,,,,,,,,,,,
Group_08_151,Group_08,498.6,506.25,,,,,,1,,,,,,,,,,,,,
Group_08_152,Group_08,500.02,506.25,,,,,1,,,1,,,,,,,,,,,
Group_08_153,Group_08,502.84,504.34,,,,,1,,,,,,,,,,,1,,,
Group_08_154,Group_08,507.36,515.46,,,,,,,,,,,,,1,,,1,,,
Group_08_155,Group_08,516.57,519.93,,,,,,,,,,,,,,,,1,,,
Group_08_156,Group_08,525.21,527.64,,,,,,,,,,,,,1,,,,,,
Group_08_157,Group_08,525.21,527.64,,,,,,,,,,,,,,,,,,,
Group_08_158,Group_08,527.76,529.74,,,,,,,,,,,,,,1,,,,,
Group_08_159,Group_08,532.65,536.04,,,,,,,,,1,,,,,1,,,,,
Group_08_160,Group_08,547.89,550.17,,,,,,,,,1,,,,,,,1,,,
Group_08_161,Group_08,561.63,564.15,,,,,,,,,1,,,,,,,1,,,
Group_08_162,Group_08,569.55,571.53,,,,,,,,,1,,,,,,,,,,
Group_08_163,Group_08,576.925,580.92,,,,,,,1,,,,,,,,,,,,
Group_08_164,Group_08,587.34,589.8,,,,,,,,,1,,,,,,,,,,
Group_08_165,Group_08,589.92,592.56,,,,1,,,,,,,,,,,,,,,
Group_08_166,Group_08,592.59,594.57,,1,,1,,,,,,,,,,,,,,,
Group_08_167,Group_08,594.9,601.05,,1,,1,,,,,,,,,,,,,,,
Group_08_168,Group_08,602.76,604.74,,,,,,,,,,,,,,,,,,,
Group_08_169,Group_08,606,608.31,,,,,,,,,,,,,,,,,,,
Group_08_170,Group_08,608.58,611.28,,,,,,,,,,,,,,,,,,,
Group_08_171,Group_08,612.31,621.67,,1,,,,,,,,,,,,,,,,,
Group_08_172,Group_08,612.24,624.09,,,,,1,1,,,,,,,,,,,,,
Group_08_173,Group_08,624.31,625.08,,,,,,,,,,,,,,,,,,,
Group_08_174,Group_08,625.62,628.35,,1,,,,,,,,,,,,,,,,,
Group_08_175,Group_08,635.61,637.89,,,,,,,,,1,,,,,,,,,,
Group_08_176,Group_08,643.71,647.58,,,,,,,,,1,,,,,,,,,,
Group_08_177,Group_08,648.45,650.43,,,,,,,1,,,,,,,,,,,,
Group_08_178,Group_08,651.54,653.88,,,,,,,,1,,,,,,,,,,,
Group_08_179,Group_08,653.91,657.09,,,,,,1,,,,,,,,,,,,,
Group_08_180,Group_08,657.42,658.75,,,,,,,,,,,,,,,,,,,
Group_08_181,Group_08,659.08,660.81,,,,,,,,,,,,,,,,1,,,
Group_08_182,Group_08,664.8,666.78,,,,,,,,,,,,,,,,,,,
Group_08_183,Group_08,679.42,676.17,,,,,1,,,,1,,,,,,,,,,
Group_08_184,Group_08,667.65,669.67,,,,,,,,,1,,,,,,,,,,
Group_08_185,Group_08,678.55,681.48,,,,1,1,,,,,,,,,,,,,,
Group_08_186,Group_08,676.92,679.08,,,,,,,,,,,,,,,,,,,
Group_08_187,Group_08,675.01,680.08,,,,,1,,,,,,,,,,,,,,
Group_08_188,Group_08,682.08,685.11,,,,,1,,,,1,,,,1,,,,,,
Group_08_189,Group_08,681.84,682.11,,,,,,,,,,,,,,,,,,,
Group_08_190,Group_08,682.58,683.58,,,,1,,,,,,,,,,,,,,,
Group_08_191,Group_08,686.58,687.87,,,,,,,,,,,,,,,,,,,
Group_08_192,Group_08,685.33,686.33,,,,,,,,,,,,,,,,,,,
Group_08_193,Group_08,688.56,691.26,,,,,,,,,,,,,,,,1,,,
Group_08_194,Group_08,693.57,697.62,,1,,,,,,,,,,,,,,,,,
Group_08_195,Group_08,708.39,711.24,,,,,,,,,1,,,,,,,,,,
Group_08_196,Group_08,712.02,714,,,,,,,,1,,,,,,,,,,,
Group_08_197,Group_08,714.84,716.82,,,,,,,,,,,,,,1,,,,,
Group_08_198,Group_08,722.61,727.35,,,,,,,,,,,,,,,,1,,,
Group_08_199,Group_08,727.62,730.98,,,,,,,,,,,,,,,,1,,,
Group_08_200,Group_08,731.34,733.53,,,,,,,,,,,,,,,,1,,,
Group_08_201,Group_08,744.72,747.12,,,,,,,,,,,,,,,,1,,,
Group_08_202,Group_08,747.18,749.16,,,,,,,,,,,,,,,,,,,
Group_08_203,Group_08,752.61,758.07,,,,,1,,,,1,,,,,,,,,,
Group_08_204,Group_08,749.85,750.76,,,,1,1,,,,,,,,,,,,,,
Group_08_205,Group_08,751.58,752.75,,,,,,,,1,,,,,,,,,,,
Group_08_206,Group_08,765.33,773.49,,,,1,,,,,,,,,,,,,,,
Group_08_207,Group_08,765.33,767.58,,,,,,,,,1,,,,,,,,,,
Group_08_208,Group_08,773.52,776.46,,,,1,,,,,,,,,,,,,,,
Group_08_209,Group_08,776.61,780.78,,,,1,,,,,,,,,,,,,,,
Group_08_210,Group_08,777.31,777.83,,,,,,,,1,,,,,,,,,,,
Group_08_211,Group_08,780.96,783.06,,,,1,,,,,,,,,,,,,,,
Group_08_212,Group_08,783.15,785.43,,,,,,,,,,,,,,,,,,,
Group_08_213,Group_08,786.39,790.23,,,,,,,,,1,,,,,,,,,,
Group_08_214,Group_08,790.89,795.21,,,,,,,,,1,,,,,,,,,,
Group_08_215,Group_08,795.42,800.49,,,,,1,,,,1,,,,,,,,,,
Group_08_216,Group_08,797.92,800.49,,,,,,,,,,,,,,,,,,,
Group_08_217,Group_08,800.76,803.37,,1,,1,,,,,,,,,,,,,,,
Group_08_218,Group_08,805.23,807.78,,,,,,,,1,,,,,,,,,,,
Group_08_219,Group_08,807.96,809.42,,,,,,,,,,,,,,,,1,,,
Group_08_220,Group_08,809.23,810.3,,,,,1,,,,,,,,,,,,,,
Group_08_221,Group_08,811.32,813.57,,,,,1,,,1,,,,,,,,,,,
Group_08_222,Group_08,814.02,818.72,,,,1,,,,,1,,,,,,,,,,
Group_08_223,Group_08,817.4,820.47,,,,,1,,,1,,,,,,,,,,,
Group_08_224,Group_08,818.56,819.42,,,,,1,,,1,,,,,,,,,,,
Group_08_225,Group_08,820.74,825.66,,,,,,,,,1,,,,,,,,,,
Group_08_226,Group_08,822.06,822.75,,,,,1,,,,,,,,,,,,,,
Group_08_227,Group_08,826.15,829.5,,,,1,,,,,,,,,,,,,,,
Group_08_228,Group_08,825.84,830.48,,,,,,,,,,,,,,,,1,,,
Group_08_229,Group_08,830.56,831.99,,,,,,,,1,,,,,,,,,,,
Group_08_230,Group_08,836.07,838.05,,,,,,,,,,,,,,,,1,,,
Group_08_231,Group_08,841.5,842.49,,,,,,1,,,,,,,,,,,,,
Group_08_232,Group_08,839.67,841.17,,,,,,,,1,,,,,,,,,,,
Group_08_233,Group_08,842.7,846.69,,,,,,1,,,,,,,,,,,,,
Group_08_234,Group_08,844.67,845.67,,,,,1,1,,,1,,,,,,,,,,
Group_08_235,Group_08,846.75,851.19,,1,,,,1,,,1,,,,,,,,,,
Group_08_236,Group_08,851.82,855.99,,,,,,,,1,,,,,,,,,,,
Group_08_237,Group_08,857.88,858.73,1,,,,,,,,,,,,,,,,,,
Group_08_238,Group_08,858.83,860.08,,,,,,,,,,,,,,,,,,,
Group_08_239,Group_08,860.06,862.35,1,,,,,,,,,,,,,,,,,,
Group_08_240,Group_08,863.48,864.81,,,,,,,,,,,,,,,,,,,
Group_08_241,Group_08,862.56,863.42,,,,,,,,,,,,,,,,,,,
Group_08_242,Group_08,865.3,870.24,,,,,,,,,1,,,,,,,,,,
Group_08_243,Group_08,865.2,867.33,,,,,1,,,,,,,,,,,,,,
Group_08_244,Group_08,872.67,879.9,,,,,,,,,,,,,,,,,,,
Group_08_245,Group_08,880.71,889.47,,,,,,,,,,,,,,,,,,,
Group_08_246,Group_08,884.08,885.34,,,,,1,,,,,,,,,,,,,,
Group_08_247,Group_08,885.58,887.08,,,,1,,,,,,,,,,,,,,,
Group_08_248,Group_08,891.46,892.8,,,,,,,,,,,,,,,,1,,,
Group_08_249,Group_08,890.82,891.42,,,,,,,,,,,,,,,,1,,,
Group_08_250,Group_08,907.89,911.28,1,,,,,,,,,,,,,,,,,,
Group_08_251,Group_08,914.34,917.79,,1,,,,,,,,,,,,,,,,,
Group_08_252,Group_08,918.45,927.69,,1,,,,,,,,,,,,,,,,,
Group_08_253,Group_08,928.02,930,,1,,,,,,,,,,,,,,,,,
Group_08_254,Group_08,931.44,934.25,,,,1,,,,,,,,,,,,,,,
Group_08_255,Group_08,934.27,934.8,,,,,1,,,,,,,,,,,,,,
Group_08_256,Group_08,940.17,945,1,,,,,,,,,,,,,,,,,,
Group_08_257,Group_08,937.8,938.67,,,,1,,,,,,,,,,,,,,,
Group_08_258,Group_08,938.67,942.92,1,,,,,,,,,,,,,,,,,,
Group_08_259,Group_08,945.93,953.91,1,,,,,,,,,,,,,,,,,,
Group_08_260,Group_08,947.5,950.67,,,,1,1,,,,,,,,,,,,,,
Group_08_261,Group_08,954,955.98,1,,,,,,,,,,,,,,,,,,
Group_08_262,Group_08,956.82,963.93,,,,,,,,,,,,,,,,1,,,
Group_08_263,Group_08,964.26,968.61,,,,,,,,,,,,,,,,1,,,
Group_08_264,Group_08,968.73,971.31,,,,,,,,,,,,,,,,1,,,
Group_08_265,Group_08,973.15,980.64,,,,1,,1,,,,,,,,,,,,,
Group_08_266,Group_08,972.42,973.67,,,,,,,,1,,,,,,,,,,,
Group_08_267,Group_08,972.42,977.75,,,,,1,,,,,,,,,,,,,,
Group_08_268,Group_08,982.38,984.36,,,,,,,,,,,,,1,,,,,,
Group_08_269,Group_08,984.96,988.42,,,,,,1,,,,,,,,,,,,,
Group_08_270,Group_08,987.73,989.08,,,,,1,,,1,,,,,,,,,,,
Group_08_271,Group_08,989.22,991.41,,,,,,,,,,,,,,1,,,,,
Group_08_272,Group_08,993.48,1002,,,,,,,,,,,,,1,,,,,,
Group_08_273,Group_08,996.75,999.01,,,,,,,,,,,,,1,1,,,,,
